LMP_923_R2B1	LMP.Olap_923_R2B1	LMP_923_R3B1	LMP.Olap_923_R3B1	LMP_923_R1B2	LMP.Olap_923_R1B2
ENSG00000033327.13|GAB2	2344	1614	1844	1875	2420	1539
ENSG00000033627.16|ATP6V0A1	1898	1845	1324	1902	1839	1619
ENSG00000033800.13|PIAS1	1151.78	1053.65	840.68	1242.66	1147.1	907.67
ENSG00000033867.16|SLC4A7	1902	1793	1329	2021	2095	1657
ENSG00000034053.14|APBA2	1439	1382	1177	1516	1518	1365
ENSG00000034152.18|MAP2K3	393	430	367	464	479	552
ENSG00000034510.6|TMSB10	23739	20935	18046	21516	24074	18215
ENSG00000034533.11|ASTE1	115.89	91.78	61.11	139.03	110.44	106.35
ENSG00000034677.13|RNF19A	2773	3439.73	1864	3689	2745	2875.32
ENSG00000034693.15|PEX3	249	212	203	293	302.72	212
ENSG00000034713.8|GABARAPL2	1330	1315	877	1299	1381	1139
ENSG00000035115.21|SH3YL1	541	406	346	451	517	358
ENSG00000035141.8|FAM136A	1450	1314	1016	1676	1564	1272
ENSG00000035403.17|VCL	1085.59	1059.1	787.86	1206.21	1104.65	1084.04
ENSG00000035499.13|DEPDC1B	516	501	364	558	529	415
ENSG00000035664.11|DAPK2	96	109	99	93	113	70
ENSG00000035681.9|NSMAF	676	559	509	623	697	505
ENSG00000035687.10|ADSS	842	790	556	853	805	740
ENSG00000035862.12|TIMP2	16403.86	16869.36	12949.49	18654.96	17652.87	15224.71
ENSG00000035928.16|RFC1	2797	2692	1959	2831	2703	2306
ENSG00000036054.13|TBC1D23	792	791	547	940	801	656
ENSG00000036257.13|CUL3	1755	1524	1220	1855	1936	1581
ENSG00000036448.10|MYOM2	92	84	71	82	114	62
ENSG00000036530.8|CYP46A1	10	18	11	9	19	11
ENSG00000036549.13|AC118549.1	1072	861	803	1033	1141	781
ENSG00000036565.15|SLC18A1	230	229	176	211	254	200
ENSG00000036672.16|USP2	573	662	426.13	761	581	573
ENSG00000037042.9|TUBG2	461.54	448.14	398.52	533.07	531.04	448.71
ENSG00000037241.7|RPL26L1	582.93	508.96	433	526	561.97	485.92
ENSG00000037474.15|NSUN2	1896	1739	1411	2066	1970	1748
ENSG00000037637.11|FBXO42	704	649	498	652	669	525
ENSG00000037749.12|MFAP3	912	826	618	1034	1019	853
ENSG00000037757.14|MRI1	529.56	571.03	429	621.02	553.53	452.94
ENSG00000037897.17|METTL1	351	291	246	349	343	304
ENSG00000038002.9|AGA	169	137	118	131	205	128
ENSG00000038210.13|PI4K2B	421.15	443.29	253.65	524.14	507.64	411.94
ENSG00000038219.13|BOD1L1	2080	1957	1293	2111	2013	1739
ENSG00000038274.17|MAT2B	955	668	626	797	962	640
ENSG00000038358.15|EDC4	1984.18	1970.78	1648.43	2094.08	2107.78	1816.12
ENSG00000038382.20|TRIO	11100	8857	7597	9301	10445	7846
ENSG00000038427.16|VCAN	7269	5166	4880	5589	7154	4312
ENSG00000038532.16|CLEC16A	646	630	471	650	622	545
ENSG00000039068.19|CDH1	56	82	54	79	70	52
ENSG00000039123.16|MTREX	2038.18	1794.32	1317.59	2225.14	2091.19	1699.27
ENSG00000039319.17|ZFYVE16	1344.72	1350.99	1009.27	1576.9	1600.86	1303.14
ENSG00000039523.20|RIPOR1	1238	1501	1061	1362	1383	1352
ENSG00000039560.14|RAI14	1563	1319	989	1455	1448	1228
ENSG00000039650.12|PNKP	961.31	1073.44	694.52	971.67	928.85	867.43
ENSG00000040199.18|PHLPP2	528	369.12	376.59	438	600.23	389.48
ENSG00000040275.17|SPDL1	761	659	591	854	831	595
ENSG00000040341.18|STAU2	1106.76	985.89	744.37	1032.67	1111.59	878.88
ENSG00000040487.13|PQLC2	336	312	283	349	352	345
ENSG00000040531.14|CTNS	467	421	380	509	499	450
ENSG00000040608.14|RTN4R	124	156	171	131	103	140
ENSG00000040633.13|PHF23	1559	1444	1097	1455	1737	1377
ENSG00000040933.15|INPP4A	1292	1320	965	1507	1353	1246
ENSG00000041353.10|RAB27B	41	27.8	11	34	33	36
ENSG00000041357.16|PSMA4	2450	1911	1601	2402	2517	1838
ENSG00000041515.16|MYO16	215	192	134	211	165	176
ENSG00000041802.11|LSG1	1295	1243	977	1365	1468	1196
ENSG00000041880.14|PARP3	148	160	110	155	160	162
ENSG00000041982.16|TNC	38324	34071	28721	39396	39640	32791
ENSG00000041988.15|THAP3	235.77	223.53	190.97	232.4	247.99	231.44
ENSG00000042088.13|TDP1	754	723	493	750	786	610
ENSG00000042286.15|AIFM2	145	180	123	188	156	158
ENSG00000042317.17|SPATA7	178	137.04	102	140.03	159	98
ENSG00000042429.12|MED17	1065.01	834.49	724	950.55	1078	679.36
ENSG00000042445.14|RETSAT	755.92	673.94	632.95	828.94	798.98	659.96
ENSG00000042493.16|CAPG	61	50	22	51	27	34
ENSG00000042753.11|AP2S1	1172	1163	907	1240	1193	1148
ENSG00000043093.14|DCUN1D1	805	704	498	863	881	629
ENSG00000043143.20|JADE2	316	438	291	412	335	442
ENSG00000043355.12|ZIC2	255	312	244	403	279	301
ENSG00000043514.16|TRIT1	511	487	362	497	530	345
ENSG00000043591.5|ADRB1	13	18	11	11	11	15
ENSG00000044090.8|CUL7	682.96	664.85	498.84	673	640.98	555.89
ENSG00000044115.21|CTNNA1	10585.07	9531	8008.04	10808	11476.07	9115
ENSG00000044446.11|PHKA2	309	256	229	267	348	214
ENSG00000044459.15|CNTLN	565	417	316	494	539	401
ENSG00000044524.11|EPHA3	4287	3709	2867	3884	4327	2995
ENSG00000044574.8|HSPA5	12521	9954	8293	11479	12755	10149
ENSG00000046647.13|GEMIN8	233	226	162	211	239	179
ENSG00000046651.15|OFD1	1112	997	738	1077	1063	751
ENSG00000046653.15|GPM6B	17754	15829	12577	18805	19361	14393
ENSG00000047056.15|WDR37	257	291	196	255	275	231
ENSG00000047188.16|YTHDC2	918	907	619	956	908	686
ENSG00000047230.15|CTPS2	656	514	436	604	636	475
ENSG00000047249.18|ATP6V1H	785	718	506	774	814	688
ENSG00000047315.16|POLR2B	4391.75	3912.58	3003.13	4556.68	4764.91	3826.79
ENSG00000047346.12|FAM214A	553	672.55	359	700	538.66	559
ENSG00000047365.12|ARAP2	564	498	389	570	603	446
ENSG00000047410.14|TPR	5756	5096	3705	5602.99	5545	4473
ENSG00000047578.13|KIAA0556	761.65	698.97	564.74	764.84	780.71	630.79
ENSG00000047579.19|DTNBP1	362	339	240	392	350	371
ENSG00000047621.12|C12orf4	484	482	332	522	527	476
ENSG00000047634.15|SCML1	381	462	252	445	416	396
ENSG00000047644.18|WWC3	1353	1260	1011	1271	1390	1180
ENSG00000047648.22|ARHGAP6	363	425	207	425	350	352
ENSG00000047849.21|MAP4	7324	7531	5834	8288	7662	7040
ENSG00000047932.14|GOPC	1317	1136	871.99	1361.99	1357	1134.99
ENSG00000048028.11|USP28	755	690	514	848	772	651
ENSG00000048052.21|HDAC9	1108	1253	754	1331	1086	1091
ENSG00000048140.18|TSPAN17	824	675	622	685	797	576
ENSG00000048162.20|NOP16	600.25	518.68	478.32	585.27	692.37	566.13
ENSG00000048342.16|CC2D2A	642	475	461	649	686	483
ENSG00000048392.11|RRM2B	512	534	387	659	680	509
ENSG00000048405.10|ZNF800	563	526	395	663	626	529
ENSG00000048471.14|SNX29	257	269	148	261	273	225
ENSG00000048544.6|MRPS10	814	696	599	769.94	849	634
ENSG00000048649.13|RSF1	2826.04	2536.97	1906.25	2887.56	2888.48	2369.43
ENSG00000048707.15|VPS13D	791	695	542	676	697	596
ENSG00000048740.18|CELF2	2305	2218	1672	2444	2321	1899
ENSG00000048828.17|FAM120A	3174.93	3231.57	2495.21	3671.7	3341.54	3286.91
ENSG00000048991.16|R3HDM1	1765	1581	1226	1813	1765	1496
ENSG00000049089.15|COL9A2	136	130	125	141	137	101
ENSG00000049167.14|ERCC8	291.97	307.1	237.33	301.07	348.44	260.21
ENSG00000049192.15|ADAMTS6	117	91	82	96	113	71
ENSG00000049239.12|H6PD	942	714	681	814	1008	632
ENSG00000049245.13|VAMP3	1415	1319	974	1689	1500	1406
ENSG00000049246.14|PER3	670.95	722	495	821	685	678
ENSG00000049323.16|LTBP1	192	158	133	180	190	144
ENSG00000049449.9|RCN1	5959.84	5021.69	4034.17	5756.78	6107.6	4628.66
ENSG00000049540.17|ELN	2340.97	6047.09	2538.86	5849.95	2946.89	5719
ENSG00000049541.11|RFC2	1989	1840	1345	2049	1842	1834
ENSG00000049618.23|ARID1B	1384.78	1375	1081.75	1480.34	1408.35	1228.92
ENSG00000049656.14|CLPTM1L	1817	1596	1484	1784	1960	1646
ENSG00000049759.18|NEDD4L	1669	1460	1061	1417	1573	1125
ENSG00000049768.15|FOXP3	10	19	14.59	8	21	8.55
ENSG00000049769.13|PPP1R3F	40.71	32.75	54	42	55.78	57.7
ENSG00000049860.14|HEXB	1773.44	1809.88	1181.86	2021.17	1840.8	1497.38
ENSG00000049883.15|PTCD2	536	489	372	550	545	476
ENSG00000050130.18|JKAMP	1784	1746	1424	1947.98	1924	1685
ENSG00000050165.17|DKK3	4501	4793	3523	5359	4630	4798
ENSG00000050344.9|NFE2L3	707	574	464	614	702	472
ENSG00000050393.11|MCUR1	1242	1099	810	1313	1291	1051
ENSG00000050405.13|LIMA1	5774	5946	3941	6868	6081	5655
ENSG00000050426.16|LETMD1	347	398	237	376	368	302
ENSG00000050438.17|SLC4A8	803	726	559	823	804	671
ENSG00000050555.18|LAMC3	83	131	101	113	99	114
ENSG00000050748.17|MAPK9	634	534	469	624	726	533
ENSG00000050767.17|COL23A1	6	16	5	21	6	21
ENSG00000050820.17|BCAR1	591.95	708	594	714.01	727	699
ENSG00000051009.10|FAM160A2	298	331	238	289	318	246
ENSG00000051108.15|HERPUD1	553	544	347	494	534	497
ENSG00000051128.19|HOMER3	1101.27	1021.07	992.74	1073.68	1151.54	1023.03
ENSG00000051180.17|RAD51	392	405	248	480	403	317
ENSG00000051341.14|POLQ	657	917	461	972	730	820
ENSG00000051382.8|PIK3CB	447	386	363	452	527	338
ENSG00000051523.11|CYBA	10	16	6	19	12	9
ENSG00000051596.9|THOC3	978.01	965.9	691.16	1131.45	896.78	987.35
ENSG00000051620.11|HEBP2	143	120	110	141	125	106
ENSG00000051825.14|MPHOSPH9	1360.66	1275	897	1462	1368.21	1083.56
ENSG00000052723.11|SIKE1	1000	918	612	1040	1003	810
ENSG00000052749.13|RRP12	527	454	453.49	505.32	560.3	487
ENSG00000052795.13|FNIP2	489	394	309	486	496	425
ENSG00000052802.13|MSMO1	2021	1375	1576	1823	2612	1577
ENSG00000052841.15|TTC17	1933	1840	1277	1955	2026	1546
ENSG00000053254.15|FOXN3	1153.99	1152.76	778.65	1240.6	1037.05	1002.41
ENSG00000053371.12|AKR7A2	627	653	536	733	688	651
ENSG00000053372.5|MRTO4	1229	1171	957	1400	1337	1199
ENSG00000053438.10|NNAT	23	34	23	33	31	21
ENSG00000053501.13|USE1	237	223	187	230	241	172
ENSG00000053702.15|NRIP2	39	65	29	47	49	40
ENSG00000053747.16|LAMA3	54	60	42	70	66	51
ENSG00000053770.12|AP5M1	853	892	635	1171	986	881
ENSG00000053900.10|ANAPC4	661	519	380	571	568	513
ENSG00000054116.12|TRAPPC3	713	633	492	645	710	532
ENSG00000054118.15|THRAP3	4315.86	3830.94	3157.86	4290.97	4251	3067.85
ENSG00000054148.17|PHPT1	788	804	642	873	800	712.97
ENSG00000054267.22|ARID4B	1414.16	1323.38	995.67	1482.9	1566.45	1149.01
ENSG00000054277.14|OPN3	87.67	56.66	57.48	51.66	94.09	55.96
ENSG00000054282.16|SDCCAG8	251.22	222.32	194.25	292.44	250.3	228.93
ENSG00000054356.14|PTPRN	37	39	36	37	30	34
ENSG00000054392.13|HHAT	57	56	50	90	53	54
ENSG00000054523.17|KIF1B	6833.54	5970.63	4643.91	6867.75	7014.02	5514.96
ENSG00000054598.8|FOXC1	131	118	104	137	141	101
ENSG00000054611.14|TBC1D22A	202	236	168	251	215	197
ENSG00000054654.16|SYNE2	1863	1716	1176	1725	1673	1317
ENSG00000054690.13|PLEKHH1	373.84	325.74	269.18	311.99	365.67	239.67
ENSG00000054793.13|ATP9A	3115	3048	2336	3084	3092	2520
ENSG00000054965.10|FAM168A	5618	5113	4186	5581	5834	4376
ENSG00000054967.13|RELT	560.1	516	501	668	582	525
ENSG00000055044.11|NOP58	1337.61	1135.55	921	1340.62	1365.32	1072.4
ENSG00000055070.17|SZRD1	4130.7	3791	3322.84	4301.38	4430.61	3780.65
ENSG00000055118.14|KCNH2	675	922	647	916	734	763
ENSG00000055130.16|CUL1	2580	2080	1698.86	2474.74	2582	2010
ENSG00000055147.19|FAM114A2	528	444	357	497	505	385
ENSG00000055163.20|CYFIP2	860	850.99	591	795.51	771	637
ENSG00000055208.19|TAB2	1774	1479	1182	1638	1691	1213
ENSG00000055211.14|GINM1	535	492	370	625	485	454
ENSG00000055332.18|EIF2AK2	2296	1966.96	1501.98	2424	2218	1907
ENSG00000055483.19|USP36	1413	1385	1020	1365	1397	1279
ENSG00000055609.18|KMT2C	2278	2277	1480	2202	2093	1691
ENSG00000055917.15|PUM2	3155	2776	2109	3341	3367	2670
ENSG00000055950.16|MRPL43	272.17	248.18	210.27	252.26	277.22	248.12
ENSG00000056050.7|HPF1	515	402	319	508	521	341
ENSG00000056097.16|ZFR	3855	3433	2719	3981	3914	3135
ENSG00000056277.16|ZNF280C	267	205	175	254	261	179
ENSG00000056487.16|PHF21B	340	329	229	276	331	248
ENSG00000056558.11|TRAF1	14	17	6	10	13	11
ENSG00000056586.16|RC3H2	2387	2329	1706	2576	2574	2163
ENSG00000056736.10|IL17RB	174	97	73	131	132	106
ENSG00000056972.19|TRAF3IP2	332	330	248	331	343.09	241
ENSG00000056998.20|GYG2	528	464	320	469	557	367
ENSG00000057019.16|DCBLD2	2240	1931	1511	2294	2189	1814
ENSG00000057252.13|SOAT1	1352	1196	899	1504	1326	1214
ENSG00000057608.17|GDI2	2601.96	2270	1769.95	2480	2735	2111
ENSG00000057663.16|ATG5	489	363	307	431	459	363
ENSG00000057704.13|TMCC3	37	34	26	45	28	18
ENSG00000057757.10|PITHD1	830	931	587	949	855	768
ENSG00000057935.13|MTA3	1001	1000	693	999	1009	766
ENSG00000058056.9|USP13	1022	993	702	1227	1120	990
ENSG00000058063.16|ATP11B	782.74	779.07	485.58	809.15	819.75	654.82
ENSG00000058085.14|LAMC2	12	13	14	20	11	21
ENSG00000058091.17|CDK14	737	613	435	656	673	562
ENSG00000058262.10|SEC61A1	8054.31	8233.7	6327.32	8775.61	8886.4	8074.38
ENSG00000058272.19|PPP1R12A	1242.08	1068.95	800.85	1219.58	1335.15	989.61
ENSG00000058404.20|CAMK2B	183	305	147	360	227	321
ENSG00000058453.17|CROCC	497	700.52	452.96	687.37	511.91	666.33
ENSG00000058600.16|POLR3E	700	610	583	651	784	612
ENSG00000058668.14|ATP2B4	1260	1254	843	1328	1190	1001
ENSG00000058673.16|ZC3H11A	3330.18	2568.3	2329.58	3272.69	3580.49	2542.27
ENSG00000058729.11|RIOK2	550	507	352	601.78	617	468
ENSG00000058799.15|YIPF1	240	275	199	260	283	265
ENSG00000058804.12|NDC1	1637	1610	1190	1970	1720	1476
ENSG00000058866.15|DGKG	184	166	115	240	207	168
ENSG00000059122.16|FLYWCH1	445	484	417	464	506	505
ENSG00000059145.18|UNKL	197.88	237.43	150.07	197.61	244.06	179.73
ENSG00000059377.17|TBXAS1	18	10	11	18	28	20
ENSG00000059378.12|PARP12	530	462	388	497	486	392
ENSG00000059573.9|ALDH18A1	1522	1284	1098	1375	1496	1241
ENSG00000059588.10|TARBP1	1253	1161	732	1084	1131	837
ENSG00000059691.12|GATB	566.54	595.17	466.5	639.9	653.69	576.53
ENSG00000059728.11|MXD1	445	473	331.44	588.54	449	411
ENSG00000059758.8|CDK17	812	654	511	808	895	629
ENSG00000059769.20|DNAJC25	191	149	125	199	171	154
ENSG00000059804.16|SLC2A3	2530	2219	1807.99	2727.97	2252.95	1729
ENSG00000059915.17|PSD	359.37	344.72	241.45	319	384.39	360.14
ENSG00000060069.16|CTDP1	365	322	271	353	347	303
ENSG00000060138.13|YBX3	2234	2992	1692	3003	2277	2659
ENSG00000060237.17|WNK1	6259	5594	4408	5980	6033	5124
ENSG00000060339.14|CCAR1	2260	1757	1651	2277	2427	1798.22
ENSG00000060491.16|OGFR	884	797	765	883	914	772
ENSG00000060642.10|PIGV	161	132	101	130	167	112
ENSG00000060656.20|PTPRU	30	27	25	31	29	27
ENSG00000060688.13|SNRNP40	1336	1365	1040	1449	1493	1319
ENSG00000060749.15|QSER1	2668	2312	1767	2849	2829	2288
ENSG00000060762.19|MPC1	1857	1502	1268	1910	1995	1522
ENSG00000060971.18|ACAA1	899.54	887.97	734.43	932.63	1067.82	845.33
ENSG00000060982.15|BCAT1	7041	6738	4785	8421	7296	6730
ENSG00000061273.18|HDAC7	1126.67	1038.68	965.41	1035.25	1085.77	898.89
ENSG00000061337.15|LZTS1	2957	4181	2715	4388	3570	4796
ENSG00000061656.9|SPAG4	19	34	19	14	18	27
ENSG00000061676.15|NCKAP1	4740	4321	3147	4578	4706	3747
ENSG00000061794.13|MRPS35	869	760	563	936	855	780
ENSG00000061936.9|SFSWAP	967	991	818	987	1013	854
ENSG00000061938.18|TNK2	539.9	484.96	452	460.91	546.99	444.98
ENSG00000061987.16|MON2	1050	1037	708	1186	1074	870
ENSG00000062194.16|GPBP1	2516	2303	1679	2298	2394	1898
ENSG00000062282.15|DGAT2	320	314	199	321	318	241
ENSG00000062370.16|ZNF112	266	218	176	231	237	184
ENSG00000062485.19|CS	4989.98	3971.52	3723.03	4883.63	5295.08	3845.61
ENSG00000062524.16|LTK	50	80	43	57	53	34
ENSG00000062582.14|MRPS24	385	315	269	366	401.95	306.73
ENSG00000062598.18|ELMO2	1713.99	1339.98	1188	1567	1760.97	1338
ENSG00000062650.19|WAPL	1073	940	729	1078	1135	921
ENSG00000062716.13|VMP1	1839	1800	1216	2154	1860	1578
ENSG00000062725.10|APPBP2	1674	1577	1214	1805	1851	1403
ENSG00000062822.13|POLD1	1051.29	1328.44	1031	1302.68	1070	1268
ENSG00000063015.19|SEZ6	64	70	58	87	81	87
ENSG00000063046.17|EIF4B	11480.85	12187.67	7949.72	11908.31	10831.31	9209.93
ENSG00000063127.15|SLC6A16	97	63	69	56	106	40
ENSG00000063169.10|BICRA	249	265	220	233	255	210
ENSG00000063176.15|SPHK2	281.29	266.82	272.99	292.8	284.04	267.23
ENSG00000063177.13|RPL18	5607	5592	4408	5263	5531	4531
ENSG00000063180.9|CA11	604	671	421	692	569	587
ENSG00000063241.8|ISOC2	327	316	276	299	329	319
ENSG00000063244.12|U2AF2	5054	4144	3962	4400	5049	3945
ENSG00000063245.14|EPN1	1107	1211	1052	1216	1190	1050
ENSG00000063322.14|MED29	1849	1976	1494	2061	1817	1781
ENSG00000063438.17|AHRR	86.01	86.29	73.89	79.04	78.45	67.93
ENSG00000063587.14|ZNF275	840	777	620	874	838	660
ENSG00000063601.17|MTMR1	891	803	675	958	905	843
ENSG00000063660.9|GPC1	4038	4540	3985	4589	4619	4679
ENSG00000063761.16|ADCK1	224	117	120	169	217	166
ENSG00000063854.13|HAGH	477	441	374	493	520	440
ENSG00000063978.16|RNF4	1854.89	1808	1508.9	1941	1916.89	1528
ENSG00000064012.21|CASP8	58	70	29	58	42	38
ENSG00000064042.18|LIMCH1	1453	1495	934	1662	1389	1277
ENSG00000064102.15|INTS13	829	700	611	859	966	638
ENSG00000064115.11|TM7SF3	1864.23	1940.76	1243.3	2152.28	1926.02	1728.44
ENSG00000064199.6|SPA17	425.32	343.28	317.62	388.28	484.12	302.52
ENSG00000064225.12|ST3GAL6	486	461	311.29	430.88	486.51	378.19
ENSG00000064300.9|NGFR	621	514	523.8	577.99	688.99	529
ENSG00000064309.14|CDON	1050	858	605	839	1041	742
ENSG00000064313.12|TAF2	1104	950	795	1116	1151	949
ENSG00000064393.16|HIPK2	4695	3691	3021	3879	4427	3553
ENSG00000064419.13|TNPO3	3456	3061	2478	3395	3559	2747
ENSG00000064489.22|BORCS8-MEF2B	53.61	29.07	25.81	46.48	38.87	28.05
ENSG00000064490.14|RFXANK	1101.21	1083.94	932.63	1134.87	1207.27	1052.14
ENSG00000064545.14|TMEM161A	434	524	402	472	399	465
ENSG00000064547.14|LPAR2	234	198	157	183	226	177
ENSG00000064601.18|CTSA	2564.36	2373.96	1800.28	2601.4	2587.87	2146.7
ENSG00000064607.17|SUGP2	8250	8141	6050.18	8962	8430.17	7244
ENSG00000064651.14|SLC12A2	1768	2102	1338	2340	1943	1852
ENSG00000064652.11|SNX24	295	210	198	214	287	186
ENSG00000064655.19|EYA2	393	327	256	385	401	306
ENSG00000064666.15|CNN2	312.14	398.04	249.47	305.72	287.19	312.45
ENSG00000064687.12|ABCA7	139	156	102	129	139	116
ENSG00000064692.19|SNCAIP	533	391	395	461	595	377
ENSG00000064703.12|DDX20	716	697	532.56	895	784	673
ENSG00000064726.9|BTBD1	2563	2384	1784	2738	2521	2287
ENSG00000064763.11|FAR2	263.34	284.79	168.71	311.68	282.77	217.74
ENSG00000064787.13|BCAS1	23.47	22.14	9.09	27.11	16.12	12.11
ENSG00000064886.14|CHI3L2	10	14	11	14	8	12
ENSG00000064932.16|SBNO2	350	368	348	357	358	310
ENSG00000064933.17|PMS1	844	605	518	717	730	585
ENSG00000064961.19|HMG20B	1348	1437	1166	1395.92	1354	1308
ENSG00000064995.17|TAF11	695	689	501	707	674	643
ENSG00000064999.15|ANKS1A	1024	1057	786	1055	1001	910
ENSG00000065000.17|AP3D1	3585	3538	2914	3574	3539	3212
ENSG00000065029.15|ZNF76	1473	1569	1241	1394	1582	1297
ENSG00000065054.14|SLC9A3R2	115	143	122	139	121	124
ENSG00000065057.8|NTHL1	240	219	254	239	204	252
ENSG00000065060.17|UHRF1BP1	866	793	521	735.08	713	619
ENSG00000065135.11|GNAI3	2645	2493.98	1786.98	3000.98	2847	2342.89
ENSG00000065150.19|IPO5	5626	5089	4046	6146	6018	5016
ENSG00000065154.11|OAT	648	613	435	626	608	526
ENSG00000065183.16|WDR3	1713	1569	1173	1735	1895	1473
ENSG00000065243.20|PKN2	1490	1416	1025	1678	1523	1262
ENSG00000065268.10|WDR18	319	376	328	363	367	379
ENSG00000065308.5|TRAM2	2823.99	2463.98	2077.99	2675.99	2989	2363.99
ENSG00000065320.9|NTN1	1817	2233	1667	2460	2112	2231
ENSG00000065328.16|MCM10	860	963	525	1137	894	904
ENSG00000065357.20|DGKA	378	393	236	382	346	283
ENSG00000065361.15|ERBB3	700	545	403	467	546	389
ENSG00000065413.20|ANKRD44	111	109	59	116	96	87
ENSG00000065427.14|KARS	3398	3085.05	2526	3545	3534	2924.02
ENSG00000065457.10|ADAT1	638	583	464	701	719	564
ENSG00000065485.20|PDIA5	450	427	301	421	456	393
ENSG00000065491.8|TBC1D22B	235.75	249.86	155.4	236.86	269.93	220.53
ENSG00000065518.8|NDUFB4	1199	965	766	1098	1216	933
ENSG00000065526.11|SPEN	3093	2676	2146	3170	3075	2654
ENSG00000065534.18|MYLK	411.49	430.11	300.76	493.5	436	390
ENSG00000065548.18|ZC3H15	1527	1171	1021	1381	1476	1061
ENSG00000065559.15|MAP2K4	523	470	409	554.98	567.98	415.99
ENSG00000065600.12|TMEM206	887	793	648	731	888	725
ENSG00000065613.14|SLK	540	468	343	553	523	501
ENSG00000065615.14|CYB5R4	228	183	163	198	256	167
ENSG00000065665.21|SEC61A2	393.44	312	303.23	385.75	385.85	292.13
ENSG00000065675.14|PRKCQ	18	15	13	12	10	16
ENSG00000065717.15|TLE2	226	334	210	332	229	264
ENSG00000065802.12|ASB1	1519	1503	1229	1654	1695	1437
ENSG00000065809.13|FAM107B	703	651	515	760	801	568
ENSG00000065882.16|TBC1D1	953	839	605	933	980	748
ENSG00000065883.16|CDK13	1108	841	721	1003	1039	815
ENSG00000065911.12|MTHFD2	1786.59	1786.61	1343.29	1991.81	2060.57	1773.08
ENSG00000065923.10|SLC9A7	584	593	389	621	538	484
ENSG00000065970.9|FOXJ2	759	717	609	851	818	676
ENSG00000065978.19|YBX1	23446.4	20218.99	17436.5	22183.37	23894.46	19322.24
ENSG00000065989.16|AC011529.1	538	671	443	637	584	525
ENSG00000066027.12|PPP2R5A	731	671	475	832	692	592
ENSG00000066044.15|ELAVL1	3393	2930	2512	3135.16	3465	2670.91
ENSG00000066084.13|DIP2B	3321	2892	2324	3379	3313	2810
ENSG00000066117.14|SMARCD1	3133	2451	2483	2730	3379	2337
ENSG00000066135.13|KDM4A	2973.41	3099.94	2185.93	3421.34	3055.99	2769.82
ENSG00000066136.20|NFYC	489.66	459.36	387.97	473.32	475.21	404.95
ENSG00000066230.11|SLC9A3	143.5	104.9	116.23	124.75	133.02	141.36
ENSG00000066248.15|NGEF	289	389	253	380	308	314
ENSG00000066279.18|ASPM	2539	2007	1642	2072	2500	1740
ENSG00000066322.15|ELOVL1	1028	744	801	912	1205	802
ENSG00000066379.15|ZNRD1	242.03	196.41	154.01	213.34	275.41	212.18
ENSG00000066382.16|MPPED2	212	137	102	154	161	115
ENSG00000066422.4|ZBTB11	777.48	625.63	490.8	846.48	762.76	690.46
ENSG00000066427.22|ATXN3	367	331	274	360	375	284
ENSG00000066455.13|GOLGA5	1020	977	646	1011	1023	807
ENSG00000066468.22|FGFR2	918	855	653	934	1082	847
ENSG00000066557.6|LRRC40	657	605	468	743	727	624
ENSG00000066583.12|ISOC1	193	104	120	173	179	115
ENSG00000066629.17|EML1	1633	1839	1139	1977	1768	1892
ENSG00000066651.20|TRMT11	416	335	232	356	407	330
ENSG00000066654.14|THUMPD1	1011	881	604	896	954	718
ENSG00000066697.14|MSANTD3	427.45	400	279.49	414	474	315
ENSG00000066739.12|ATG2B	622	547	396	606	641	512
ENSG00000066777.9|ARFGEF1	1153.1	1054	720	1179.03	1155.17	1000.06
ENSG00000066827.16|ZFAT	320	329	279	329	336	297
ENSG00000066855.16|MTFR1	629.16	483.11	387.06	574.15	590.13	477
ENSG00000066923.17|STAG3	150.43	112.87	128.41	130.72	161.88	111.45
ENSG00000066926.11|FECH	561	576	412	607	625	478
ENSG00000066933.16|MYO9A	573	570	416	641.48	552	479
ENSG00000067057.17|PFKP	1400	1688	1114	1610	1290	1405
ENSG00000067064.11|IDI1	1407	1192.6	1106.06	1620.96	1770.86	1320
ENSG00000067066.17|SP100	10	14	12	13	20	9
ENSG00000067082.15|KLF6	1558	1263	1026	1473	1485	1248
ENSG00000067113.17|PLPP1	129.82	127.68	102.41	147.86	129.81	129.73
ENSG00000067141.17|NEO1	485	355	294	338	389	276
ENSG00000067167.8|TRAM1	2218	1987	1563	2266	2399	1829
ENSG00000067177.15|PHKA1	538.87	410.1	385.97	480.63	561.76	433
ENSG00000067182.7|TNFRSF1A	1092	1169	1014	1276	1284	1192
ENSG00000067191.16|CACNB1	387	411	353	485	474	397
ENSG00000067208.14|EVI5	658	564	472	691	671	518
ENSG00000067221.14|STOML1	80	84	78	83	104	96
ENSG00000067225.18|PKM	29194	28147	24246	29216	31143	25689
ENSG00000067248.10|DHX29	724	657	525	837	745	660
ENSG00000067334.14|DNTTIP2	1641	1545	1079	1782	1666	1446
ENSG00000067365.14|METTL22	441	401	372	436	544	330
ENSG00000067369.13|TP53BP1	3766.76	3735.45	2421.31	4033.62	3435.02	3159.35
ENSG00000067445.20|TRO	2254	1899	1511	1975	1999	1501
ENSG00000067533.6|RRP15	415	311	279	430	443	317
ENSG00000067560.11|RHOA	8724	7929	6588	8848.11	9384	7709
ENSG00000067596.11|DHX8	2112	2181	1486	2199	2172	1923
