Ctrl_417_R1B1	Ola_417_R1B1	Ctrl_417_R2B2	Ola_417_R2B2	Ctrl_417_R3B2	Ola_417_R3B2
ENSG00000034510.6|TMSB10	8775	6564	8773	7960	13542	12586
ENSG00000034533.11|ASTE1	226.97	152.09	140.73	162.21	152.68	191.94
ENSG00000034677.13|RNF19A	931.78	742.78	792.73	911	822	744.76
ENSG00000034693.15|PEX3	325	289	317	316	417	332
ENSG00000034713.8|GABARAPL2	1338	1051	1041	1127	1202	1047
ENSG00000035115.21|SH3YL1	671.2	431	513	574	575	423
ENSG00000035141.8|FAM136A	1736	1262	1339	1312	1725	1620
ENSG00000035403.17|VCL	6582.18	5183.45	5226.6	5317.39	7917.99	7974.38
ENSG00000035499.13|DEPDC1B	187	130	160	191	204	199
ENSG00000035664.11|DAPK2	118	87	107	109	118	129
ENSG00000035681.9|NSMAF	1353	998	1060	1043	1293	1338
ENSG00000035687.10|ADSS	878	650	721	803	859	771
ENSG00000035862.12|TIMP2	15898.59	12676.4	13871.45	15583.58	16601.97	17026.96
ENSG00000035928.16|RFC1	3400	2680	2881	3064	3056	2879
ENSG00000036054.13|TBC1D23	917	839	834	844	1293	1145
ENSG00000036257.13|CUL3	2600	1936	1962	2098	2132	1981
ENSG00000036448.10|MYOM2	50	21	31	24	28	36
ENSG00000036530.8|CYP46A1	81	43	57	87	92	111
ENSG00000036549.13|AC118549.1	1116	902	971	1031	1025	870
ENSG00000036672.16|USP2	151	103	98.32	126	128	130
ENSG00000037042.9|TUBG2	1462.2	1118.13	917.87	979.67	1083.78	1258.07
ENSG00000037241.7|RPL26L1	498.88	313	312	360	434.09	404.94
ENSG00000037280.16|FLT4	47	62	33	40	18	39
ENSG00000037474.15|NSUN2	1543	1098	1153	1253	1265	1095
ENSG00000037637.11|FBXO42	723	607	610	700	614	579
ENSG00000037749.12|MFAP3	703	584	639	776	639	527
ENSG00000037757.14|MRI1	1571.71	1222.91	1146.58	1265.51	1158.65	1217.9
ENSG00000037897.17|METTL1	226	153	145	173	162	148
ENSG00000037965.6|HOXC8	161	107	112	112	223	212
ENSG00000038002.9|AGA	239	191	145	164	212	188
ENSG00000038210.13|PI4K2B	459.8	305.8	401.82	520.79	727.49	640
ENSG00000038219.13|BOD1L1	1983	1570	1787	1750	1617	1524
ENSG00000038274.17|MAT2B	1116	840	868	949	961	814
ENSG00000038358.15|EDC4	1955.6	1678.31	1727.98	1807.31	1717.95	2149.69
ENSG00000038382.20|TRIO	2364	1825	1942	1997	2599	2659
ENSG00000038427.16|VCAN	6090	5182	6660	6943	9166	9367
ENSG00000038532.16|CLEC16A	760	666	587	632	618	672
ENSG00000039068.19|CDH1	19	22	4	16	1	2
ENSG00000039123.16|MTREX	1640.06	1343.88	1352.54	1443.34	1718.04	1570.41
ENSG00000039319.17|ZFYVE16	1448.66	1199.12	1365.95	1401	1369.95	1207.64
ENSG00000039523.20|RIPOR1	1493	1152	1263.98	1272	1260	1644
ENSG00000039560.14|RAI14	1142	858	811	923	1680	1574
ENSG00000039650.12|PNKP	446.06	365.67	349.64	383.16	394.33	426.22
ENSG00000040199.18|PHLPP2	986.19	832.34	824.66	833	991.85	994.15
ENSG00000040275.17|SPDL1	778	605	628	857	908	857
ENSG00000040341.18|STAU2	1015.61	761.86	762.81	848.18	1224.33	1090.78
ENSG00000040487.13|PQLC2	420	263	301	343	356	479
ENSG00000040531.14|CTNS	807	711	634	698	874	935
ENSG00000040608.14|RTN4R	70	76	39	50	34	65
ENSG00000040633.13|PHF23	1997	1372	1640	1654	2095	1964
ENSG00000040933.15|INPP4A	1240	970	1014	1127	838	750
ENSG00000041353.10|RAB27B	274	212	335	376	359	386
ENSG00000041357.16|PSMA4	3088	2309	2192	2439	2757	2377
ENSG00000041802.11|LSG1	874	698	609	722	1191	1117
ENSG00000041880.14|PARP3	836	703	703	741	499	644
ENSG00000041982.16|TNC	10297	8417	10445	9862.99	11288	12213
ENSG00000041988.15|THAP3	258.42	209.15	214	263.01	195.07	226.75
ENSG00000042088.13|TDP1	636	460	602	593	814	738
ENSG00000042286.15|AIFM2	36	18	39	50	11	18
ENSG00000042317.17|SPATA7	211.01	151	183	213.45	166.03	162
ENSG00000042429.12|MED17	540	365.18	468	472.33	515.69	503
ENSG00000042445.14|RETSAT	2079.78	1567.9	1472.72	1653.83	2029.98	2010.97
ENSG00000042753.11|AP2S1	910	695	598	761	759	851
ENSG00000042832.12|TG	21	10	17	17	34	29
ENSG00000043093.14|DCUN1D1	864	717	703	753	922	816
ENSG00000043143.20|JADE2	1510	1241	1340	1413	1407	1706
ENSG00000043355.12|ZIC2	406	327	359	375	239	305
ENSG00000043514.16|TRIT1	228	189	179	210	250	243
ENSG00000043591.5|ADRB1	15	8	6	10	9	16
ENSG00000044090.8|CUL7	259	248	247	278.84	273	295.89
ENSG00000044115.21|CTNNA1	7794	6308	6999	7445	7370	7284
ENSG00000044446.11|PHKA2	797	639.88	578	618	510.98	531
ENSG00000044459.15|CNTLN	314	201	252	254	307	284
ENSG00000044524.11|EPHA3	71	63	102	110	12	8
ENSG00000044574.8|HSPA5	15483	11951	11239	11804	16832	15374
ENSG00000046647.13|GEMIN8	219	204	215	181	145	156
ENSG00000046651.15|OFD1	1091	838	933	943	870	807
ENSG00000046653.15|GPM6B	2167	1685	1833	2173	3058	2840
ENSG00000047056.15|WDR37	820	678	682	741	613	723
ENSG00000047188.16|YTHDC2	879	740	706	849	1016	906
ENSG00000047230.15|CTPS2	497	368	444	392	616	593
ENSG00000047249.18|ATP6V1H	993	779	774	909	1017	1049
ENSG00000047315.16|POLR2B	4723.59	3538.97	3746.95	3862.93	4793.36	4137.74
ENSG00000047346.12|FAM214A	939.42	756.68	798	861.68	802.83	685
ENSG00000047410.14|TPR	6399.1	4820.99	5917	5873	5965.99	5734.99
ENSG00000047578.13|KIAA0556	505.79	431.97	462	469.9	433	413
ENSG00000047621.12|C12orf4	577	438	482	512	629	587
ENSG00000047634.15|SCML1	1166	841	1089	1122	1739	1571
ENSG00000047644.18|WWC3	586	424	550	584	161	194
ENSG00000047648.22|ARHGAP6	329	258	314	329	252	259
ENSG00000047662.4|FAM184B	19.64	22.19	47.34	47.98	24.6	27.23
ENSG00000047849.21|MAP4	10451	8675	9217	9492	12172	12573
ENSG00000047932.14|GOPC	1512	1093	1153	1254	1552	1355
ENSG00000048028.11|USP28	899	729	783	776	846	745
ENSG00000048052.21|HDAC9	2017	1548	1916	1975	2160	1863
ENSG00000048140.18|TSPAN17	1190	942	991	1116	1340	1481
ENSG00000048162.20|NOP16	309.74	211.87	286.61	270.33	282.06	270.21
ENSG00000048342.16|CC2D2A	1524	1197	1265	1496	998	882
ENSG00000048392.11|RRM2B	926	722	762	887	962	835
ENSG00000048405.10|ZNF800	507	388	426	463	434	383
ENSG00000048471.14|SNX29	548	483	439	495.98	471	452
ENSG00000048544.6|MRPS10	1014	725	706	816	978	864
ENSG00000048649.13|RSF1	2507.79	2006.28	2333.16	2307.42	2181.34	1999.52
ENSG00000048707.15|VPS13D	892	716	857	751	679	745
ENSG00000048740.18|CELF2	868	815	834	934	2707	2746
ENSG00000048828.17|FAM120A	3675.14	3001.67	3104.76	3419.62	3141.21	3425.96
ENSG00000048991.16|R3HDM1	1601	1282	1305	1443	1826	1761
ENSG00000049089.15|COL9A2	180	137	115	112	111	128
ENSG00000049130.15|KITLG	324	245	260	316	406	418
ENSG00000049167.14|ERCC8	265	160	181	202.34	195.05	187.28
ENSG00000049192.15|ADAMTS6	98	68	111	77	75	66
ENSG00000049239.12|H6PD	823	803	747	761	547	648
ENSG00000049245.13|VAMP3	1189	848	936	990	1125	1073
ENSG00000049246.14|PER3	418.74	382.76	386.95	431	261	234
ENSG00000049323.16|LTBP1	173.98	138	100.97	119	181.99	173
ENSG00000049449.9|RCN1	2987.76	2254.48	2181.46	2306.36	3448.26	3159.96
ENSG00000049540.17|ELN	2424	2164.98	2000.99	2149	814	1235
ENSG00000049541.11|RFC2	1135	815	919	999	1278	1228
ENSG00000049618.23|ARID1B	2517.63	2186.45	2226.42	2417.24	1759.67	1944
ENSG00000049656.14|CLPTM1L	1570	1190	1344	1334	1234	1338
ENSG00000049759.18|NEDD4L	2902	2149	2470	2539	2346	2332
ENSG00000049768.15|FOXP3	19	19	20	14	15	9.63
ENSG00000049769.13|PPP1R3F	141.59	113.89	165.85	179.19	77.81	66
ENSG00000049860.14|HEXB	2135.55	1702.17	1823.19	2054.86	3043.48	2740.59
ENSG00000049883.15|PTCD2	432	343	397	372	446	397
ENSG00000050030.15|NEXMIF	14	10	25	20	6	3
ENSG00000050130.18|JKAMP	1616	1193	1147	1245	1288	1192.97
ENSG00000050165.17|DKK3	1862	1518	1580	1841	1825	1790
ENSG00000050344.9|NFE2L3	45	30	40	55	41	48
ENSG00000050393.11|MCUR1	1352	1083	1053	1240	1301	1185
ENSG00000050405.13|LIMA1	7789	5969	5912	6164	5986	5392
ENSG00000050426.16|LETMD1	910	734	764	766	849	757
ENSG00000050438.17|SLC4A8	934.2	742	1078	1120	846	873
ENSG00000050748.17|MAPK9	1016	875	862	940	1110	1073
ENSG00000050767.17|COL23A1	285	251	325	381	10	7
ENSG00000050820.17|BCAR1	944.7	837	736	796	649.7	930.84
ENSG00000051009.10|FAM160A2	617	460	609	582	472	500
ENSG00000051108.15|HERPUD1	857	709	593	639	819	756
ENSG00000051128.19|HOMER3	4091.27	3295.06	2736.88	3154.62	1634.71	2042.21
ENSG00000051180.17|RAD51	381	262	324	364	421	441
ENSG00000051341.14|POLQ	241	168	233	236	366	341
ENSG00000051382.8|PIK3CB	884	670	679	768	627	549
ENSG00000051596.9|THOC3	262.43	220.74	236.01	224.55	288.93	282.59
ENSG00000051620.11|HEBP2	254	178	172	176	351	329
ENSG00000051825.14|MPHOSPH9	1107.05	891.45	965	1024.94	1008	965
ENSG00000052126.14|PLEKHA5	804	588	792	848	653	553
ENSG00000052723.11|SIKE1	751	531	630	749	733	632
ENSG00000052749.13|RRP12	775	680	612	627	510.22	664
ENSG00000052795.13|FNIP2	668	535	540	599	862	874
ENSG00000052802.13|MSMO1	2499	1803	1867	1948	2771	2475
ENSG00000052841.15|TTC17	1834	1462	1620	1592	1688	1542
ENSG00000052850.7|ALX4	20	14	8	19	13	14
ENSG00000053108.17|FSTL4	10	20	9	10	74	56
ENSG00000053254.15|FOXN3	2000.17	1650.28	1647.33	1725.06	1881.41	2090.86
ENSG00000053371.12|AKR7A2	930	713.98	705	742.96	856.9	964
ENSG00000053372.5|MRTO4	698	617	626	578	627	641
ENSG00000053438.10|NNAT	13	9	8	14	18	20
ENSG00000053501.13|USE1	704	524	468	492	395	386
ENSG00000053524.12|MCF2L2	272.81	196.72	200.2	220.69	285.1	303.61
ENSG00000053702.15|NRIP2	78	43.45	57	73	68	58
ENSG00000053747.16|LAMA3	52	54	97	98	94	130
ENSG00000053770.12|AP5M1	1112	862	984	1074	1117	1078
ENSG00000053900.10|ANAPC4	979	765	814	920	1056	881
ENSG00000054116.12|TRAPPC3	1410	1024	1010	1063	1262	1181
ENSG00000054118.15|THRAP3	3703.8	2861.83	3178.56	3327.93	3307.53	3264.92
ENSG00000054148.17|PHPT1	1893	1567	1534	1697	1391	1688
ENSG00000054179.12|ENTPD2	23	15	20	12	18	16
ENSG00000054267.22|ARID4B	1671.1	1245.29	1383.22	1472.19	1565.3	1343.44
ENSG00000054277.14|OPN3	316.27	246.25	327.49	359.2	439.74	354.78
ENSG00000054282.16|SDCCAG8	607.35	517.07	586.9	584.47	609.75	582.16
ENSG00000054356.14|PTPRN	34	29	39	29	348	456
ENSG00000054392.13|HHAT	359	239	241	268	268	251
ENSG00000054523.17|KIF1B	5354.07	4288.07	4392.36	4460.02	4435	4150.46
ENSG00000054598.8|FOXC1	113	76	83	75	75	56
ENSG00000054611.14|TBC1D22A	404	367	373	341	371	397
ENSG00000054654.16|SYNE2	2547	2198	2868	2706	1999	2129
ENSG00000054690.13|PLEKHH1	588.23	439.29	494.35	489.19	408.68	464.61
ENSG00000054793.13|ATP9A	2213	1867	1709	1870	1867	1896
ENSG00000054965.10|FAM168A	8501	6612	7650	7998	5862	5724
ENSG00000054967.13|RELT	399	332	443	417	380	455
ENSG00000054983.17|GALC	339	286	309	317	308	321
ENSG00000055044.11|NOP58	1247.92	901.54	920.75	993.37	1148.62	1067.51
ENSG00000055070.17|SZRD1	3860.64	2973.84	3054.93	3116.58	2845.53	3117.82
ENSG00000055118.14|KCNH2	239	214	141	151	160	224
ENSG00000055130.16|CUL1	1792.58	1367	1375	1461.97	1925	1801.84
ENSG00000055147.19|FAM114A2	682	464	574	555	598	516
ENSG00000055163.20|CYFIP2	882	691	671	631	776	767
ENSG00000055208.19|TAB2	2268	1770	1882	1897	2557	2279
ENSG00000055211.14|GINM1	1569.99	1142	1166	1317	1359	1288
ENSG00000055332.18|EIF2AK2	3532.82	2602	3533.99	3516.97	3098	2790
ENSG00000055483.19|USP36	1490	1206	1124	1227	1275	1454
ENSG00000055609.18|KMT2C	2604	1761	2169	2164	2018.97	1931
ENSG00000055732.13|MCOLN3	2135	1611	1618	1852	2952	2691
ENSG00000055917.15|PUM2	4430	3418	3694	4118	3754	3372
ENSG00000055950.16|MRPL43	917.78	742.37	699.04	700.63	698.21	743.35
ENSG00000055955.16|ITIH4	30.74	6.13	17.37	19	31.11	24.1
ENSG00000056050.7|HPF1	380	274	258	313	393	343
ENSG00000056097.16|ZFR	3123	2384	2662	2777	2543	2434
ENSG00000056277.16|ZNF280C	244	156	184	213	200	202
ENSG00000056487.16|PHF21B	260	192	196	192	144	163
ENSG00000056558.11|TRAF1	84	65	89	94	155	164
ENSG00000056586.16|RC3H2	2649	2076	2283	2563	2253	2118
ENSG00000056736.10|IL17RB	139	102	76	70	117	97
ENSG00000056972.19|TRAF3IP2	1388.08	1006	1101.54	1263	1594	1349.44
ENSG00000056998.20|GYG2	27	31	7	12	11	11
ENSG00000057019.16|DCBLD2	6449	5156	5278	5555	21039	19681
ENSG00000057252.13|SOAT1	523	378	427	495	675	639
ENSG00000057608.17|GDI2	4074.88	3144	3164.96	3332	4152.94	4015
ENSG00000057657.17|PRDM1	68	56	50	61	70	70
ENSG00000057663.16|ATG5	684	503	477	585	917	831
ENSG00000057704.13|TMCC3	377	308	323	281	373	350
ENSG00000057757.10|PITHD1	651	547	585	634	790	686
ENSG00000057935.13|MTA3	1287	1074	1067	1120	1185	1140
ENSG00000058056.9|USP13	1490	1260	1296	1447	1555	1512
ENSG00000058063.16|ATP11B	2225.43	1613.92	1862.15	2046.54	2222.37	2148.6
ENSG00000058085.14|LAMC2	17	12	7	13	59	42
ENSG00000058091.17|CDK14	890	779	726	830	1480	1441
ENSG00000058262.10|SEC61A1	7353.04	6015.35	5934.27	6504.33	7628.83	8222.12
ENSG00000058272.19|PPP1R12A	2571.01	2027.62	2130.09	2400.95	2404.44	2171.6
ENSG00000058404.20|CAMK2B	337	241	297	275	172	233
ENSG00000058453.17|CROCC	265	236.59	238.58	221.12	131	193.65
ENSG00000058600.16|POLR3E	754	572	525	596	516	575
ENSG00000058668.14|ATP2B4	2786	2251	2276	2135	4217	4192
ENSG00000058673.16|ZC3H11A	4816.35	3506.74	4142.89	4689.78	4016.91	3735.8
ENSG00000058729.11|RIOK2	436	347.99	410	422	452	404
ENSG00000058799.15|YIPF1	348	239	269	290	305	280
ENSG00000058804.12|NDC1	1076	851	937	1103	971	909
ENSG00000058866.15|DGKG	357.38	284	336.14	343	365	384
ENSG00000059122.16|FLYWCH1	725	713	620	728	640	885
ENSG00000059145.18|UNKL	110.95	107.06	110.76	115.53	95.32	75.36
ENSG00000059378.12|PARP12	132	111	152	145	101	99
ENSG00000059573.9|ALDH18A1	2055	1677	1916	1962	2177	2209
ENSG00000059588.10|TARBP1	914	666	789	918	633	550
ENSG00000059691.12|GATB	559.61	475.32	407.54	456.19	593.01	644.83
ENSG00000059728.11|MXD1	702.26	546.03	832	771	726	598
ENSG00000059758.8|CDK17	844	713	897	917	1158	981
ENSG00000059769.20|DNAJC25	186.37	116	131	164	161	120
ENSG00000059804.16|SLC2A3	341	290	586	393	1047.99	1054
ENSG00000059915.17|PSD	57.72	44.14	45.14	54.62	20.86	28.81
ENSG00000060069.16|CTDP1	304	263	291	305	272	311
ENSG00000060138.13|YBX3	1630	1210	1263	1274	1699	1583
ENSG00000060237.17|WNK1	5768	4556	5221	5315	4698	4678
ENSG00000060339.14|CCAR1	2738	2117	2269	2368	2812	2694
ENSG00000060491.16|OGFR	1397	1176	1159	1197	908	1091
ENSG00000060558.3|GNA15	9	15	7	4	17	19
ENSG00000060642.10|PIGV	584	427	382	456	416	406
ENSG00000060656.20|PTPRU	32	28	26	35	24	40
ENSG00000060688.13|SNRNP40	1009	826	809	838	913	876
ENSG00000060709.15|RIMBP2	1664.89	1396.96	1518.84	1574.94	1111.99	1143.98
ENSG00000060749.15|QSER1	1495	1115	1418	1446	1462	1358
ENSG00000060762.19|MPC1	887	663	787	817	1181	940
ENSG00000060971.18|ACAA1	1157.12	908.8	924	966.7	1247.29	1374.14
ENSG00000060982.15|BCAT1	613	446	437	447	812	760
ENSG00000061273.18|HDAC7	1089.13	937.15	907.9	893.02	927.9	1011.54
ENSG00000061455.11|PRDM6	137	134	184	178	240	206
ENSG00000061676.15|NCKAP1	8869	6935	7278	8014	7946	7176
ENSG00000061794.13|MRPS35	636	481	433	498	665	591
ENSG00000061936.9|SFSWAP	1418	1058	1040	1066	821	824
ENSG00000061938.18|TNK2	1460.89	1397.89	1141.97	1161.96	919.74	1390.54
ENSG00000061987.16|MON2	1018	854	922	971	842	848
ENSG00000062096.14|ARSF	353	266	325	274	26	14
ENSG00000062194.16|GPBP1	1891	1473	1572	1551	1575	1475
ENSG00000062282.15|DGAT2	165	141	157	199	68.49	69
ENSG00000062370.16|ZNF112	147	131	185	156	190	134
ENSG00000062485.19|CS	5237.35	4024.09	3787.97	4339.95	5199.11	4786.59
ENSG00000062582.14|MRPS24	487	325.63	254	315.99	357	374.33
ENSG00000062598.18|ELMO2	2637.97	2135.94	2253.99	2365.72	1950.99	1923.98
ENSG00000062650.19|WAPL	2188	1621	1667	1834	1958	2006
ENSG00000062716.13|VMP1	2884	2057	2346	2451	3694	3223
ENSG00000062725.10|APPBP2	2944	2319	2580	2718	2792	2437
ENSG00000062822.13|POLD1	844	694	654	702	646	961
ENSG00000063015.19|SEZ6	108	109	151	136	22	33
ENSG00000063046.17|EIF4B	7993.89	6393.93	5920.03	6193.93	7078.78	6972.21
ENSG00000063169.10|BICRA	108	103	83	91	67	91
ENSG00000063176.15|SPHK2	371.91	347.96	327.12	338.18	259.9	337.05
ENSG00000063177.13|RPL18	2660	2075	1819	2133	1899	1954
ENSG00000063180.9|CA11	587	489	386	395	386	379
ENSG00000063241.8|ISOC2	225	207	187	230	139	171
ENSG00000063244.12|U2AF2	3167	2538	2811	2879	2388	2588
ENSG00000063245.14|EPN1	844.92	778	716	756	651.76	908
ENSG00000063322.14|MED29	1351	982	966	1026	653	719
ENSG00000063587.14|ZNF275	654	483	550	614	496	510
ENSG00000063601.17|MTMR1	977	829	947	965	1153	1014
ENSG00000063660.9|GPC1	4875	4446	3917	4021	2891	4681
ENSG00000063761.16|ADCK1	241	201	193	166	163	157
ENSG00000063854.13|HAGH	711	575	607	582	464	550
ENSG00000063978.16|RNF4	2706.85	2018	2276.87	2502.98	2662	2443.58
ENSG00000064012.21|CASP8	320	227	242	287	250	252
ENSG00000064042.18|LIMCH1	37	28	18	25	18	11
ENSG00000064102.15|INTS13	670	460	573	601	649	619
ENSG00000064115.11|TM7SF3	1925.7	1443.27	1450.58	1647.06	1648.61	1524.88
ENSG00000064195.7|DLX3	21	21	22	13	51	52
ENSG00000064199.6|SPA17	222.21	168.32	232.72	238.49	239.92	203
ENSG00000064225.12|ST3GAL6	524	405.65	515.92	571.35	425.45	371
ENSG00000064300.9|NGFR	127	116	50	58	75	93
ENSG00000064309.14|CDON	425	324	382	384	419	422
ENSG00000064313.12|TAF2	1294	977	1085	1178	1399	1219
ENSG00000064393.16|HIPK2	986	791	714	738	1051	1040
ENSG00000064419.13|TNPO3	2006	1569	1698	1869	2176	2022
ENSG00000064489.22|BORCS8-MEF2B	91.73	88.98	76.32	66.48	37.16	39.47
ENSG00000064490.14|RFXANK	1153.92	925.82	910.65	895.99	769.9	857.44
ENSG00000064545.14|TMEM161A	523	452	336	415	295	427
ENSG00000064547.14|LPAR2	338	264	306	323	227	285
ENSG00000064601.18|CTSA	5087.75	4170.06	3708.56	4241.27	6442.58	6600.14
ENSG00000064607.17|SUGP2	11631.08	9068	9763	10336	10440	10393
ENSG00000064651.14|SLC12A2	455	326	349	361	504	485
ENSG00000064652.11|SNX24	202	158	149	167	159	153
ENSG00000064655.19|EYA2	6	5	16	7	19	21
ENSG00000064666.15|CNN2	1845.38	1637.2	1397.92	1557.32	1538.49	1853.67
ENSG00000064687.12|ABCA7	1233	1044	823	941	1245	1756
ENSG00000064692.19|SNCAIP	544	332	275	337	79	81
ENSG00000064703.12|DDX20	451	345	415	426	509	448
ENSG00000064726.9|BTBD1	3356	2561	2642	2713	3293	2842
ENSG00000064763.11|FAR2	29	31	44	44	34	48
ENSG00000064932.16|SBNO2	551	494	487	518	381	526
ENSG00000064933.17|PMS1	535	412	416	466	545	526
ENSG00000064961.19|HMG20B	1415	1146	1023	1112	919	1139
ENSG00000064989.13|CALCRL	843	631	738	809	3780	3392
ENSG00000064995.17|TAF11	852	679	703	815	735	625
ENSG00000064999.15|ANKS1A	943	822	944	957	808	919
ENSG00000065000.17|AP3D1	6062	5142	4948	5336	4718	5877
ENSG00000065029.15|ZNF76	1610	1217	1369	1348	1073	1327
ENSG00000065054.14|SLC9A3R2	331	324	261	236	207	397
ENSG00000065057.8|NTHL1	223	152	159	179	159	185
ENSG00000065060.17|UHRF1BP1	1089	901	886	892	933	965
ENSG00000065135.11|GNAI3	2166.91	1570	1595	1747	2208	2199
ENSG00000065150.19|IPO5	3544	2669	2709	2885	3442	3365
ENSG00000065154.11|OAT	2546	1992	1983	2238	2801	2547
ENSG00000065183.16|WDR3	766	564	603	660	705	684
ENSG00000065243.20|PKN2	1268	961	1158	1133	1256	1102
ENSG00000065268.10|WDR18	418	324	320	292	153	286
ENSG00000065308.5|TRAM2	2285	1733.99	1966	2149	2037	2128
ENSG00000065320.9|NTN1	270	221	244	316	119	162
ENSG00000065328.16|MCM10	873	675	815	914	902	930
ENSG00000065357.20|DGKA	672	624	542	577	856	773
ENSG00000065361.15|ERBB3	330	257	245	269	192	187
ENSG00000065413.20|ANKRD44	961	705	912	905	979	915
ENSG00000065427.14|KARS	2127	1480	1397	1588	1905	1743
ENSG00000065457.10|ADAT1	595	516	476	583	701	618
ENSG00000065485.20|PDIA5	303	215	219	287	378	433
ENSG00000065491.8|TBC1D22B	469.46	338.31	332.89	408.37	444.62	367.27
ENSG00000065518.8|NDUFB4	934	726	670	770	733	719
ENSG00000065526.11|SPEN	2109	1651	1898	1897	1389	1549
ENSG00000065534.18|MYLK	1349.44	1085.52	1225	1294.68	2474.67	2411.62
ENSG00000065548.18|ZC3H15	1681	1204	1228	1417	1449	1257
ENSG00000065559.15|MAP2K4	1222	953.98	991.99	1020	1135	1072
ENSG00000065600.12|TMEM206	379	294	271	292	502	481
ENSG00000065613.14|SLK	2621	2084	2306	2346	2766	2498
ENSG00000065615.14|CYB5R4	371	285	293	327	490	506
ENSG00000065621.15|GSTO2	21	16	23	19	36	22
ENSG00000065665.21|SEC61A2	393.5	273.78	302.6	364.91	346.4	349.26
ENSG00000065675.14|PRKCQ	51	46	30	37	224	185
ENSG00000065717.15|TLE2	2644	2174	1992	2094	1131	1480
ENSG00000065802.12|ASB1	1489	1194	1390	1425	1329	1367
ENSG00000065809.13|FAM107B	394	252	267	264	267	222
ENSG00000065882.16|TBC1D1	211	189	181	195	348	370
ENSG00000065883.16|CDK13	1557	1103	1173	1227	1308	1213
ENSG00000065911.12|MTHFD2	2618.2	1895.06	2036.89	2216.41	2999.17	2624.34
ENSG00000065923.10|SLC9A7	553	432	408	385	706	672
ENSG00000065970.9|FOXJ2	1335	994	1166	1226	1255	1327
ENSG00000065978.19|YBX1	10990.98	8393.17	8937.66	9262.24	10895.22	10965.61
ENSG00000065989.16|AC011529.1	203	206	274	246	375	414
ENSG00000066027.12|PPP2R5A	1096	829	834	947	1148	998
ENSG00000066044.15|ELAVL1	2066	1696	1907	2036	2070	2124
ENSG00000066084.13|DIP2B	815	559	581	558	722	666
ENSG00000066117.14|SMARCD1	5988	4468	5256	5335	4036	3913
ENSG00000066135.13|KDM4A	2256.27	1783.92	1858.68	1994.93	2015.99	2004.92
ENSG00000066136.20|NFYC	1110.87	818.09	862.97	927.38	702.91	766.61
ENSG00000066230.11|SLC9A3	74.2	45.65	48.71	45.62	37.83	43.75
ENSG00000066279.18|ASPM	1930	1557	2556	2605	2644	2464
ENSG00000066322.15|ELOVL1	1957	1427	1418	1564	2092	2225
ENSG00000066379.15|ZNRD1	220.99	161.23	156.85	155.43	226.47	239.16
ENSG00000066422.4|ZBTB11	644.41	575.52	621.19	610.23	825.62	763.04
ENSG00000066427.22|ATXN3	328	255	252	251	306	252
ENSG00000066455.13|GOLGA5	1298	1056	994	1083	1247	1010
ENSG00000066557.6|LRRC40	551	448	452	490	653	603
ENSG00000066583.12|ISOC1	483	355	361	399	481	424
ENSG00000066629.17|EML1	532	439	477	481	1094	1116
ENSG00000066651.20|TRMT11	395	281	324	306	373	349
ENSG00000066654.14|THUMPD1	890	663	728	830	987	777
ENSG00000066697.14|MSANTD3	976	691	671	689	1212	1237
ENSG00000066735.14|KIF26A	265	283	229	259	92	131
ENSG00000066739.12|ATG2B	1335	980	1089	1114	960	890
ENSG00000066777.9|ARFGEF1	1856.28	1447.77	1667.51	1757.19	2094.19	1967
ENSG00000066827.16|ZFAT	451	332	314	343	300	347
ENSG00000066855.16|MTFR1	534.07	377.03	409	509.09	555.06	583.56
ENSG00000066923.17|STAG3	175.46	120.01	159.45	156.85	118.43	158.13
ENSG00000066926.11|FECH	947	709	616	720	996	946
ENSG00000066933.16|MYO9A	1298	987.86	1229	1208	1199.2	1059.7
ENSG00000067048.17|DDX3Y	3160	2232	2803.32	2878	2614	2394
ENSG00000067057.17|PFKP	2374	1973	2897	2465.98	2838	3481
ENSG00000067064.11|IDI1	4576.53	3302.29	3749.4	3832.52	5242.98	4675.71
ENSG00000067066.17|SP100	725	570.93	643.72	634	465.7	419.38
ENSG00000067082.15|KLF6	1673	1287	1421	1462	2144	1980
ENSG00000067113.17|PLPP1	448.94	332.12	342.46	378.66	469.96	405.59
ENSG00000067141.17|NEO1	2828	2465	2535	2549	3200	3163
ENSG00000067167.8|TRAM1	6271	5297	5838	6566	3284	3057
ENSG00000067177.15|PHKA1	667	521.29	645.36	572	450.57	384.7
ENSG00000067182.7|TNFRSF1A	1107	850	976	1022	934	1089
ENSG00000067191.16|CACNB1	799	640.95	697	740	599	694
ENSG00000067208.14|EVI5	483	380	416	401	482	446
ENSG00000067221.14|STOML1	655	577	524	632	510	682
ENSG00000067225.18|PKM	51508	40449	52572	49393	56842	59942
ENSG00000067248.10|DHX29	1316	1054	1133	1179	1224	1230
ENSG00000067334.14|DNTTIP2	970	796	773	788	1209	1142
ENSG00000067365.14|METTL22	261	205	219	214	228	270
ENSG00000067369.13|TP53BP1	2350.1	1911.67	2050.96	2155.77	2608.04	2509.53
ENSG00000067445.20|TRO	1403	1090	921.04	1023	626	589
ENSG00000067533.6|RRP15	471	356	331	395	327	311
ENSG00000067560.11|RHOA	8907	6837	6944	7734	9312	8597.05
ENSG00000067596.11|DHX8	2102	1824	1967	2139	2240	2216
