Ctrl_417_R1B1	LMP_417_R1B1	Ola_417_R1B1	LMP.Olap_417_R1B1	Ctrl_417_R2B2	LMP_417_R2B2	Ola_417_R2B2	LMP.Olap_417_R2B2	Ctrl_417_R3B2	LMP_417_R3B2	Ola_417_R3B2	LMP.Olap_417_R3B2
ENSG00000013275.7|PSMC4	1674	1479	1285	1658	1304	1142	1348	1156	1426	1410	1451	1404
ENSG00000013288.8|MAN2B2	555	531	441	600	560	505	635	498	417	411	534	381
ENSG00000013293.6|SLC7A14	69	21	35	40	45	47	43	20	42	11	33	8
ENSG00000013297.11|CLDN11	44	21	27	32	38	27	32.09	25.53	40	23	31	26
ENSG00000013306.16|SLC25A39	1829	1852	1459	1909	1294	1154	1477	1078	1291	1590	1701	1571
ENSG00000013364.19|MVP	1870.82	1647.68	1613.91	1910.14	1768.7	1365	1771.31	1210.63	1591	1606.43	2011.15	1609.26
ENSG00000013374.16|NUB1	1056	940.91	775	936.95	767.93	647.98	785.98	633.91	966.98	829.94	869.83	725.97
ENSG00000013375.16|PGM3	1200.77	1082.62	839.24	1181.06	1114.64	1126.57	1140.08	1013.25	1304	1172.21	1191.87	1048.89
ENSG00000013392.8|RWDD2A	178	183	183	187	138	155	146	134	255	195	219	231
ENSG00000013441.16|CLK1	1653	1502	1177	1491	1761	1872	1796	1585	1704	1282	1445	1153
ENSG00000013503.10|POLR3B	309	279	208	277	214	242	279	214	280	250	268	262
ENSG00000013523.9|ANGEL1	1511.39	1424.52	1044.08	1392.26	1050.43	966.28	1209.45	947.54	826.54	639.64	766.03	624.17
ENSG00000013561.18|RNF14	1226	976	891.96	1049	899	899	991	884	1086	993	982	930
ENSG00000013563.14|DNASE1L1	220.8	297.19	196.04	267.15	224.87	233.94	221.29	283.05	311.91	352.25	374.3	375.76
ENSG00000013573.17|DDX11	1389.93	1268.15	1026.47	1470.23	1205.72	1222.26	1272.12	1158.22	1332.31	1444.37	1488	1422.23
ENSG00000013588.8|GPRC5A	237	258	211	291	213	173	152	317	334	367	363	406
ENSG00000013619.14|MAMLD1	547	447	416	527	447	385	454	390	658	645	776	693
ENSG00000013810.19|TACC3	3661	3688	3003.68	4559	3841	4326.61	4242.04	4223.05	4444	5498	5104	5975
ENSG00000014123.10|UFL1	303	291	246	298	291	272	288	232	263	198	223	164
ENSG00000014138.9|POLA2	1167.73	969.89	787.71	1201.74	939.94	1040.3	913.28	1064.56	1230.89	1269.11	1233.54	1317.97
ENSG00000014164.7|ZC3H3	281	314	257	280	259	233	259	232	191	288	285	280
ENSG00000014216.15|CAPN1	2563	2658.74	2191.46	2971	2066.76	1892	2311.59	1849	2140	2477	2715	2601.01
ENSG00000014257.16|ACPP	94	76	65	102	69	56	87	72	239	250	235	252
ENSG00000014641.18|MDH1	3400.77	2853.66	2619	3356.58	2512	2818.73	3153.25	2641	3836	3518.38	3382	3247.7
ENSG00000014824.14|SLC30A9	3127	2504	2453	2714	2456	2202	2602	2004	2508	2090	2306	1725
ENSG00000014914.21|MTMR11	1730	1752	1271	1778	1563	1713	1687	1452	1847	1602	1727	1513
ENSG00000014919.12|COX15	1144.49	980.62	1022.07	1113	881.17	951.84	1055.47	812.39	1195.77	1070.72	1178.02	1014.1
ENSG00000015133.19|CCDC88C	303	276	254	395	263	249	261	266	69	95	95	84
ENSG00000015153.14|YAF2	172	138	119	165	144	122	150	103	118	100	131	87
ENSG00000015171.19|ZMYND11	3058	2412	2201	2608	2206	2052	2488	1715	2206	1754	2057	1443
ENSG00000015285.10|WAS	35	39	31	56	24	37	47	34	23	23	19	17
ENSG00000015475.18|BID	215	188	177	202	161	158	161	140	261	325	277	269
ENSG00000015479.18|MATR3	14330.47	12268.69	10888	13106.27	10878.42	10221.44	11805.1	8831.72	11405.06	9361.5	10315.84	8206.61
ENSG00000015532.9|XYLT2	535	578	453	626	523	424	474	454	350	440	497	522
ENSG00000015568.13|RGPD5	182.77	162.86	194.52	230.21	127.53	209.9	9.03	77.6	188.54	244.76	391.37	141.87
ENSG00000015592.16|STMN4	18	30	16	22	17	10	11	6	3	1	3	1
ENSG00000015676.18|NUDCD3	2389	2135	1851	2488	2336	2102	2408	1883	2178	1981	2252	1909
ENSG00000016391.11|CHDH	62.62	72	48	65.98	40	39	31	34	50	61	57	52
ENSG00000016864.18|GLT8D1	966	794	710	840	751	624	714	552.03	907	741	851	695
ENSG00000017260.19|ATP2C1	2313.03	2022.07	1901.91	2196.41	1959.27	1825.85	2161.79	1809.91	3046.32	2726.05	2854.06	2478.44
ENSG00000017427.16|IGF1	21.81	14.93	23.87	23.89	15.86	14.88	8.81	8.89	30.84	16.77	34.83	17.88
ENSG00000017483.15|SLC38A5	48	25	24	28	19	28	35	16	173	222	200	249
ENSG00000017797.13|RALBP1	1716	1423	1205	1501	1482	1450	1646	1321	1842	1775	1916.08	1674
ENSG00000018189.13|RUFY3	1144	992	931	984	967	807	978	753	1039	746	940	699
ENSG00000018236.15|CNTN1	69	73	46	79	44	59	28	47	2505	2291	2155	1947
ENSG00000018280.17|SLC11A1	19	14	13	15	11	11	12	10	2	5	5	6
ENSG00000018408.14|WWTR1	236.2	156.01	155.17	205.18	167.44	162.14	152.07	164.15	373.47	372.24	364.08	316.56
ENSG00000018510.15|AGPS	1544.39	1293	1201.66	1493	1310	1204	1440.71	1040.65	1887	1439	1702	1452
ENSG00000018610.14|CXorf56	615.99	525.98	475.97	583.98	496.97	448	508	413.88	579	477	529.94	433.99
ENSG00000018625.14|ATP1A2	1	1	0	3	0	1	2	1	10	7	17	17
ENSG00000018699.13|TTC27	358	259	271	289	251	224	313	179	314	247	301	224
ENSG00000018869.16|ZNF582	97.63	93.17	57.61	62.65	63.56	82.43	62.77	65.34	59.16	50.22	53.89	38.61
ENSG00000019102.12|VSIG2	2	1	3	5	1	1	1	3	11	13	14	11
ENSG00000019144.19|PHLDB1	3946.14	3840	3114.67	3698.46	2718.15	2320.16	2721.27	2008.99	2001.24	2040.72	2375.39	1827.44
ENSG00000019485.13|PRDM11	252	277	232	340	238	246	249	259	230	279	291	337
ENSG00000019505.8|SYT13	8	5	2	5	1	4	7	1	59	61	33	68
ENSG00000019549.12|SNAI2	116	103	85	104	124	109	125	106	211	148	163	133
ENSG00000019991.17|HGF	701	546	533	539	713	573	737	590	368	297	333	239
ENSG00000019995.6|ZRANB1	1137.59	828.38	724.27	916.58	789.06	693.64	881.31	691.72	680.34	609.19	641.72	564.77
ENSG00000020129.16|NCDN	1043	1056	966	1221	1016	826	951	775	910	1041	1083	972
ENSG00000020181.17|ADGRA2	282.07	229.31	220.75	291.28	184.86	214.63	209.6	209.71	196.99	236.87	243.48	228.92
ENSG00000020256.20|ZFP64	319	325	252	335	272	285	253	200	185	215	209	247
ENSG00000020426.11|MNAT1	532	413	355	479	407	386	398	325	568	435	459	365
ENSG00000020577.13|SAMD4A	604	556	475	583	572	570	616	591	1107	785	1029	745
ENSG00000020922.12|MRE11	470	385	283	546	330	381	414	352	515	450	461	467
ENSG00000021300.14|PLEKHB1	1899	1670	1492	1828	1876	1649	1852	1498	737	593	714	591
ENSG00000021574.12|SPAST	822	631	625	731	615	575	678	533	617	532	565	447
ENSG00000021762.20|OSBPL5	192	216	190	223	186	160	204	142	154	189	226	230
ENSG00000021776.11|AQR	1251	1023	956	1170	1135	1017	1201	959	1304	1000	1128	991
ENSG00000021826.15|CPS1	123	78	101	125	194	181	193	141	237	156	227	139
ENSG00000022267.17|FHL1	2108	1619	1522	1799	1572	1523	1573	1429	1927	1824	1896	1719
ENSG00000022277.12|RTF2	2216	2022.74	1751	2024.78	1753.63	1508	1913	1471.68	1864	1519	1736	1473
ENSG00000022567.9|SLC45A4	258	223	179	262	159	200	225	167	215	256	277	273
ENSG00000022840.16|RNF10	2722	2370	2219	2510	1996	1966	2337	1801	2374	2114	2310	2033
ENSG00000022976.15|ZNF839	301.78	305.06	220.36	336.46	238.36	184.86	285.37	231.05	211.11	211.7	251.3	256.48
ENSG00000023041.11|ZDHHC6	1064	884	797	1014.82	853	830	915	740	1237	1126	1210	1058
ENSG00000023171.18|GRAMD1B	1548	1323	1247	1462	1285	1143	1309	1091	903	618	908	629
ENSG00000023191.17|RNH1	1054	939	981	1193	881	776	908	749	646	1014	1097	1051
ENSG00000023228.14|NDUFS1	4784.38	3829.69	3677.17	4159.17	3841.22	3370.65	4071.56	3058.22	3742.9	3188.07	3531.37	2968.85
ENSG00000023287.13|RB1CC1	1203	998	958	1080	1007	879	1091	755	974	799	974	720
ENSG00000023318.8|ERP44	1495	1135	1111	1250	1198	1117	1318	960	1277	1021	1116	905
ENSG00000023330.15|ALAS1	1564	1408	1148	1502	1227	1186	1336	1082	2003	1913	2053	1979
ENSG00000023516.9|AKAP11	1950	1605	1516	1858	1986	1821	2048	1719	2087	1726	1934	1655
ENSG00000023572.9|GLRX2	577.49	492.74	372.98	543.57	455.8	439.12	495.36	366.1	598.19	482.72	478.68	451.44
ENSG00000023608.5|SNAPC1	248.29	206	187.34	241	206.26	254	242	165.25	281	279.44	243	239.29
ENSG00000023697.13|DERA	682	499	461	543	477	447	525	404	522	426	476	409
ENSG00000023734.11|STRAP	2389	2044	1859	2194	1725	1745	1954	1497	2261	2176	2308	2064
ENSG00000023839.11|ABCC2	12	13	8	8	7	14	19	9	12	12	9	11
ENSG00000023892.11|DEF6	17	16	7	16	17	8	15	14	9	17	15	17
ENSG00000023902.14|PLEKHO1	431	463	362	525	484	465	488	488	654	723	658	767
ENSG00000023909.10|GCLM	529	456	424	586	394	363	429	365	666	736	612	674
ENSG00000024048.10|UBR2	1597	1443	1306	1498	1249	1257	1431	1095	1529	1239	1382	1113
ENSG00000024422.12|EHD2	9	4	9	11	11	13	8	11	5	9	2	4
ENSG00000024526.17|DEPDC1	899.72	750.7	662.82	858.76	964.66	1055.4	1080.94	869.61	1174.32	1121.9	1105.7	1132.65
ENSG00000024862.17|CCDC28A	159.84	150	119	157	112	105	101	72.49	190	115	157	138
ENSG00000025039.14|RRAGD	3054	2818	2472	3335	2778	2886	3223	2848	3930	3474	3648	3580
ENSG00000025156.12|HSF2	498	424	383	436	414	385	449	374	505	451	429	373
ENSG00000025293.17|PHF20	1513	1259	1206	1489	1302	1153	1371	1107	1276	1064	1152	946
ENSG00000025423.11|HSD17B6	17	33.06	15	24	30	40	41	27	4	7.03	9.03	7
ENSG00000025434.19|NR1H3	433.41	419	333	450.01	346	272.02	316.01	257	234	196	279	231
ENSG00000025708.14|TYMP	26.17	27	20	33	22	34	27	16	25	14	35	19
ENSG00000025770.19|NCAPH2	2067.31	1789.05	1667.26	2070.67	1592.12	1652.24	1926.2	1573.79	1392.59	1488	1668.83	1612.81
ENSG00000025772.8|TOMM34	1606	1396	1207	1483	1288	1188	1360	1078	2064	1983	1999	1891
ENSG00000025796.14|SEC63	3031.78	2435.44	2336.79	2800.6	2526.58	2465.77	2597.85	2233.52	2740.52	2602.7	2615.63	2306.4
ENSG00000025800.14|KPNA6	1681.73	1469	1259.34	1646	1376	1257	1543	1147.23	1498	1230.68	1450	1237.98
ENSG00000026025.16|VIM	32	25	26	24	36	29	32	26	22	20	26	20
ENSG00000026036.22|RTEL1-TNFRSF6B	411.62	409.05	345.13	409.92	280.14	312.95	314.63	338.12	225.97	265.51	312.1	284.11
ENSG00000026103.22|FAS	269.94	225.52	224.02	261.14	233.32	276.21	302.01	217.45	221.98	222.97	246.08	191.14
ENSG00000026297.15|RNASET2	720.09	665.68	691	774	507	495	536.3	406.34	2251	1816.24	2230	1436.48
ENSG00000026508.18|CD44	10900	8702	8825	11094	8802	8723	9132	8096	10448	9147	10622	8968
ENSG00000026559.14|KCNG1	8	6	7	9	6	1	4	5	7	8	16	11
ENSG00000026652.14|AGPAT4	561	469	499	512	480	424	519	386	392	279	346	274
ENSG00000026751.17|SLAMF7	0	0	0	0	0	0	0	0	17	9	21	17
ENSG00000026950.17|BTN3A1	1250.49	1190.56	953.97	1095.06	943.75	890	1054.69	836.4	847.44	639.83	836.39	557.61
ENSG00000027001.10|MIPEP	283	246	208	230	201	198	252	166	353	294.06	348	286
ENSG00000027075.15|PRKCH	5	3.58	3	4	5	4	3	5	7	5	10	14
ENSG00000027644.5|INSRR	311	335	300	409	277	348	347	323.87	160	121	200	135
ENSG00000027697.14|IFNGR1	1136	864	794	956	886	790	889	685	817	678	740	595
ENSG00000027847.14|B4GALT7	328	268	254	290	265	201	260	228	198	257	292	234
ENSG00000028203.18|VEZT	1517	1257	1137	1391	1140	1054	1296	997	1609	1425	1336	1314
ENSG00000028310.18|BRD9	1039.76	885.43	810.65	1076.87	792.79	743.71	875.78	631.57	820.98	791.14	794.17	718.27
ENSG00000028528.15|SNX1	4196	3669	3227	3909	3549	3389	3768	3097	4439	3726	4222	3376
ENSG00000028839.10|TBPL1	321.3	241.26	227.81	296.47	279.68	263.94	316.46	270.27	474.34	402.95	467.76	418.18
ENSG00000029153.14|ARNTL2	774	547	493	653	546	672	735	597	900	786	780	804
ENSG00000029363.16|BCLAF1	4889.94	4308.63	3861.36	4765.08	4185.41	3994.33	4370.64	3471.25	4178.68	3890.8	4025.82	3630.53
ENSG00000029364.12|SLC39A9	2971	2423	2371	2800	2239	2322	2688	2029	2566	2235	2534	2105
ENSG00000029534.20|ANK1	491.07	520	408.56	525	481.43	415	500.57	440	338	356.82	393	376
ENSG00000029639.11|TFB1M	191.49	151.7	114.7	130.31	142.16	172.62	166.65	130.55	245.55	197.01	191.86	165.41
ENSG00000029725.17|RABEP1	3344.92	2635.34	2581.37	3053.22	2612.79	2344.47	2831.2	2131.71	2871.61	2455.76	2748.65	2281.04
ENSG00000029993.15|HMGB3	2923	2473	2142	2808	2512	2668	3009	2217	2489	2334	2310	2130
ENSG00000030066.13|NUP160	1503	1236	1167	1463	1206	1187	1386	1160	1664	1547	1557	1383
ENSG00000030110.13|BAK1	797.99	648.99	556	759	530.99	525	678	519.98	667	719.99	758	780
ENSG00000030419.16|IKZF2	6	7	6	19	6	7	12	10	2	2	4	3
ENSG00000030582.18|GRN	10967	11132	10365	13122	8392	7759	8843	7560	11396	14394	17060	15355
ENSG00000031003.10|FAM13B	1364	1066.99	970	1282	1029	1037	1217	969	1272.97	1009	1137	971
ENSG00000031081.10|ARHGAP31	802	742	686	857	644	591	756	575	948	921	1030	866
ENSG00000031691.7|CENPQ	274	223	200	246	263	295	285	250	319	246	278	265
ENSG00000031698.13|SARS	3791	3269	2833	3512	2804	2484	2915	2246	3489	3034	3392	2970
ENSG00000031823.14|RANBP3	1858	1692	1498	1841	1524	1357	1606	1401	1326	1382	1569	1409
ENSG00000032219.18|ARID4A	934	843	798	912	923	948	890	805	854	694	737	684
ENSG00000032389.12|EIPR1	634	542	526	604	453	438	498	346	511	411	458	434
ENSG00000032444.16|PNPLA6	1451	1393	1329	1657	1017	944	1230	894	1041	1167	1494	1390
ENSG00000032742.17|IFT88	346	272	264	283	210	208	248	185	239	212	221	170
ENSG00000033011.12|ALG1	685.73	608.48	500.7	661.3	489.05	448.16	553.72	387.26	448.34	486.43	491.17	387.87
ENSG00000033030.13|ZCCHC8	721	603	536	730	643	606	662	535	616	574	583	558
ENSG00000033050.9|ABCF2	984.23	790.03	728.53	968.17	710.93	620.4	677.06	513.45	921.28	884.8	1046.34	964.59
ENSG00000033100.16|CHPF2	1506.77	1339.8	1282	1450	1384.64	1133	1352	1017	1285	1497	1679.89	1513.8
ENSG00000033122.19|LRRC7	9	4	8	12	8	5	5	5	8	5	9	9
ENSG00000033170.16|FUT8	986.97	784.92	751.81	900	828.86	740.88	898.79	726	834.68	672	804	690
ENSG00000033178.13|UBA6	723	621	591	689	676	624	744	581	842	735	825	636
ENSG00000033327.13|GAB2	2237	2036	1815	2232	2032	1825	2165	1723	1950	1757	1965	1799
ENSG00000033627.16|ATP6V0A1	5378	4802	4231	5383	4283	3956	4637	3671	4760	4516	5137	4580
ENSG00000033800.13|PIAS1	1400.35	1130.7	1053.58	1291.34	1175.13	1097.32	1312.88	1042.09	1374.23	1138.03	1272.84	1062.65
ENSG00000033867.16|SLC4A7	752	560	511	740	546	571	624	509	1781	1291	1642	1264
ENSG00000034053.14|APBA2	312	255	314	343	327	222	337	243	424	496	577	487
ENSG00000034152.18|MAP2K3	870	791	726	890	618	626	692	497	843	868	905	994
ENSG00000034510.6|TMSB10	8775	8104	6564	9071	8773	8269	7960	8177	13542	13096	12586	12660
ENSG00000034533.11|ASTE1	226.97	174.93	152.09	152.59	140.73	168.15	162.21	128.09	152.68	146.95	191.94	161.56
ENSG00000034677.13|RNF19A	931.78	799	742.78	887.9	792.73	826.64	911	741.5	822	639	744.76	602
ENSG00000034693.15|PEX3	325	290	289	379	317	278	316	305	417	349	332	305
ENSG00000034713.8|GABARAPL2	1338	1131	1051	1220	1041	1022	1127	887	1202	953	1047	863
ENSG00000035115.21|SH3YL1	671.2	546	431	494	513	401	574	392	575	328	423	288
ENSG00000035141.8|FAM136A	1736	1522.92	1262	1696	1339	1399	1312	1208.99	1725	1656	1620	1563
ENSG00000035403.17|VCL	6582.18	5640.13	5183.45	6141.3	5226.6	4427.37	5317.39	4094.23	7917.99	7293.03	7974.38	7175.55
ENSG00000035499.13|DEPDC1B	187	139	130	164	160	179	191	177	204	229	199	185
ENSG00000035664.11|DAPK2	118	126	87	140	107	96	109	96	118	125	129	113
ENSG00000035681.9|NSMAF	1353	1108	998	1166	1060	981	1043	893	1293	1189	1338	1069
ENSG00000035687.10|ADSS	878	754	650	857	721	724	803	660	859	820	771	756
ENSG00000035862.12|TIMP2	15898.59	14141.09	12676.4	16422.76	13871.45	13473.69	15583.58	12871.07	16601.97	14498.75	17026.96	14243.98
ENSG00000035928.16|RFC1	3400	2963	2680	3096	2881	2757	3064	2573	3056	2772	2879	2570
ENSG00000036054.13|TBC1D23	917	801	839	867	834	732	844	698	1293	1020	1145	869
ENSG00000036257.13|CUL3	2600	2084	1936	2300	1962	1924	2098	1577	2132	1910	1981	1739.96
ENSG00000036448.10|MYOM2	50	36	21	44	31	26	24	29	28	33	36	22
ENSG00000036530.8|CYP46A1	81	98	43	90	57	74	87	74	92	75	111	85
ENSG00000036549.13|AC118549.1	1116	998	902	1002	971	822	1031	776	1025	737	870	699
ENSG00000036672.16|USP2	151	141	103	155	98.32	158	126	106	128	127	130	154
ENSG00000037042.9|TUBG2	1462.2	1442.44	1118.13	1529.07	917.87	904.15	979.67	824.21	1083.78	1136.78	1258.07	1266.71
ENSG00000037241.7|RPL26L1	498.88	388	313	428.95	312	344	360	254.89	434.09	403	404.94	383.97
ENSG00000037280.16|FLT4	47	60	62	62	33	27	40	35	18	38	39	33
ENSG00000037474.15|NSUN2	1543	1213	1098	1246	1153	1067	1253	1043	1265	1159	1095	1102
ENSG00000037637.11|FBXO42	723	640	607	740	610	543	700	509	614	525	579	481
ENSG00000037749.12|MFAP3	703	609	584	732	639	596	776	551	639	525	527	506
ENSG00000037757.14|MRI1	1571.71	1425.36	1222.91	1508.05	1146.58	1052.15	1265.51	1119.08	1158.65	1087.72	1217.9	1209.6
ENSG00000037897.17|METTL1	226	153	153	197	145	125	173	105	162	137	148	172
ENSG00000037965.6|HOXC8	161	138	107	162	112	114	112	117	223	199	212	198
ENSG00000038002.9|AGA	239	188	191	208	145	156	164	121	212	154	188	148
ENSG00000038210.13|PI4K2B	459.8	419.44	305.8	503.18	401.82	403.13	520.79	386.71	727.49	676.99	640	616.61
ENSG00000038219.13|BOD1L1	1983	1680	1570	1879	1787	1559	1750	1520	1617	1263	1524	1225
ENSG00000038274.17|MAT2B	1116	942	840	1018	868	719	949	644	961	831	814	668
ENSG00000038358.15|EDC4	1955.6	2011.52	1678.31	2234.8	1727.98	1616.09	1807.31	1520.17	1717.95	2113.55	2149.69	2217.95
ENSG00000038382.20|TRIO	2364	1918	1825	1997	1942	1646	1997	1582	2599	2208	2659	2156
ENSG00000038427.16|VCAN	6090	4930	5182	6521	6660	6325	6943	6209	9166	7749	9367	7034
ENSG00000038532.16|CLEC16A	760	636	666	693	587	490	632	469	618	579	672	579
ENSG00000039068.19|CDH1	19	14	22	31	4	21	16	19	1	3	2	2
ENSG00000039123.16|MTREX	1640.06	1317.21	1343.88	1427.62	1352.54	1214.96	1443.34	1018.45	1718.04	1450.24	1570.41	1257.33
ENSG00000039319.17|ZFYVE16	1448.66	1331.37	1199.12	1494.91	1365.95	1301.74	1401	1181.54	1369.95	1089.09	1207.64	1033.35
ENSG00000039523.20|RIPOR1	1493	1451	1152	1639	1263.98	1239	1272	1217	1260	1631	1644	1740
ENSG00000039560.14|RAI14	1142	899	858	1008	811	714	923	623	1680	1370	1574	1382
ENSG00000039650.12|PNKP	446.06	424.97	365.67	451.97	349.64	310.84	383.16	302.53	394.33	350.38	426.22	323.97
ENSG00000040199.18|PHLPP2	986.19	913.28	832.34	1002.48	824.66	834.51	833	702.26	991.85	930.66	994.15	851.82
ENSG00000040275.17|SPDL1	778	631	605	802	628	795	857	731	908	985	857	840
ENSG00000040341.18|STAU2	1015.61	694.68	761.86	837.64	762.81	749.32	848.18	653.69	1224.33	857.1	1090.78	815.75
ENSG00000040487.13|PQLC2	420	336	263	455	301	253	343	315	356	387	479	435
ENSG00000040531.14|CTNS	807	820	711	982	634	561	698	572	874	820	935	826
ENSG00000040608.14|RTN4R	70	79	76	87	39	45	50	68	34	89	65	104
ENSG00000040633.13|PHF23	1997	1665	1372	1794	1640	1483	1654	1312	2095	1845	1964	1619
ENSG00000040933.15|INPP4A	1240	1012	970	1128	1014	884	1127	779	838	693	750	623
ENSG00000041353.10|RAB27B	274	238	212	332	335	376	376	426	359	311	386	311
ENSG00000041357.16|PSMA4	3088	2672	2309	2841	2192	2192	2439	2007	2757	2559	2377	2158
ENSG00000041802.11|LSG1	874	729	698	839	609	592	722	599	1191	1089	1117	1049
ENSG00000041880.14|PARP3	836	914	703	1059	703	747	741	676	499	665	644	658
ENSG00000041982.16|TNC	10297	7939	8417	10334	10445	8277	9862.99	7931	11288	10329	12213	10115
ENSG00000041988.15|THAP3	258.42	248.84	209.15	311.4	214	208.39	263.01	218.39	195.07	225	226.75	208.61
ENSG00000042088.13|TDP1	636	493	460	572	602	532	593	472	814	730	738	712
ENSG00000042286.15|AIFM2	36	50	18	28	39	23	50	25	11	11	18	13
ENSG00000042317.17|SPATA7	211.01	154.11	151	164	183	211	213.45	196	166.03	163	162	97
ENSG00000042429.12|MED17	540	454.5	365.18	463.51	468	448.03	472.33	383	515.69	478.02	503	420
ENSG00000042445.14|RETSAT	2079.78	1889.92	1567.9	2081.82	1472.72	1342.97	1653.83	1216.77	2029.98	1804.93	2010.97	1929.78
ENSG00000042493.16|CAPG	5	8	2	7	1	10	7	8	0	3	1	2
ENSG00000042753.11|AP2S1	910	691	695	875	598	687	761	624	759	872	851	872
ENSG00000042832.12|TG	21	13	10	20	17	9	17	10	34	26	29	31
ENSG00000043093.14|DCUN1D1	864	761	717	851	703	611	753	554	922	713	816	694
ENSG00000043143.20|JADE2	1510	1506	1241	1818	1340	1375	1413	1300	1407	1771	1706	1832
ENSG00000043355.12|ZIC2	406	426	327	463	359	337	375	357	239	277	305	283
ENSG00000043514.16|TRIT1	228	209	189	222	179	170	210	156	250	224	243	207
ENSG00000043591.5|ADRB1	15	12	8	12	6	9	10	10	9	10	16	18
ENSG00000044090.8|CUL7	259	304.77	248	341	247	290	278.84	269.91	273	293	295.89	324
ENSG00000044115.21|CTNNA1	7794	6548	6308	7606	6999	6421.19	7445	5574.07	7370	6356	7284	5940
ENSG00000044446.11|PHKA2	797	677	639.88	667	578	506.96	618	509	510.98	505	531	432
ENSG00000044459.15|CNTLN	314	213	201	211	252	195	254	202	307	239	284	216
ENSG00000044524.11|EPHA3	71	78	63	79	102	74	110	69	12	2	8	5
ENSG00000044574.8|HSPA5	15483	11293	11951	12861	11239	9293	11804	7973	16832	12893	15374	11751
ENSG00000046647.13|GEMIN8	219	195	204	207	215	184	181	147	145	111	156	116
ENSG00000046651.15|OFD1	1091	1027	838	1059	933	898	943	816	870	703	807	738
ENSG00000046653.15|GPM6B	2167	1818	1685	2146	1833	1938	2173	1699	3058	2509	2840	2288
ENSG00000047056.15|WDR37	820	710	678	737	682	602	741	529	613	543	723	595
ENSG00000047188.16|YTHDC2	879	780	740	780	706	742	849	630	1016	811	906	782
ENSG00000047230.15|CTPS2	497	387	368	473	444	372	392	399	616	545	593	483
ENSG00000047249.18|ATP6V1H	993	884	779	971	774	765	909	673	1017	915	1049	768
ENSG00000047315.16|POLR2B	4723.59	3862.23	3538.97	4200.47	3746.95	3615.41	3862.93	3069.69	4793.36	4121.24	4137.74	3701.49
ENSG00000047346.12|FAM214A	939.42	802	756.68	904	798	774.87	861.68	706.82	802.83	526	685	486.91
ENSG00000047410.14|TPR	6399.1	5266	4820.99	6018.99	5917	5475	5873	4918.97	5965.99	5471	5734.99	5241
ENSG00000047578.13|KIAA0556	505.79	519.71	431.97	516.91	462	341	469.9	408.7	433	350	413	343.88
ENSG00000047617.15|ANO2	3	2	1	1	5	2	4	1	38	28	31	27
ENSG00000047621.12|C12orf4	577	507	438	584	482	450	512	452	629	595	587	550
ENSG00000047634.15|SCML1	1166	1100	841	1141	1089	1098	1122	1078	1739	1567	1571	1441
ENSG00000047644.18|WWC3	586	457	424	457	550	463	584	396	161	141	194	121
ENSG00000047648.22|ARHGAP6	329	242	258	245	314	239	329	223	252	178	259	200
ENSG00000047662.4|FAM184B	19.64	19.92	22.19	22.75	47.34	33.68	47.98	37.41	24.6	29.1	27.23	30.62
ENSG00000047849.21|MAP4	10451	8888	8675	10274	9217	8129	9492	7445	12172	10775	12573	10620
ENSG00000047932.14|GOPC	1512	1211	1093	1258	1153	1103	1254	924	1552	1280.98	1355	1140
ENSG00000048028.11|USP28	899	804	729	934	783	714	776	701	846	802	745	700
ENSG00000048052.21|HDAC9	2017	1492	1548	1453	1916	1408	1975	1259	2160	1275	1863	1112
ENSG00000048140.18|TSPAN17	1190	1171	942	1278	991	988	1116	850	1340	1252	1481	1309
ENSG00000048162.20|NOP16	309.74	295.08	211.87	264.69	286.61	210.75	270.33	174.94	282.06	262.8	270.21	284.6
ENSG00000048342.16|CC2D2A	1524	1477	1197	1421	1265	1177	1496	967	998	722	882	653
ENSG00000048392.11|RRM2B	926	706	722	836	762	781	887	640	962	733	835	655
ENSG00000048405.10|ZNF800	507	396	388	491	426	388	463	361	434	388	383	341
ENSG00000048471.14|SNX29	548	407	483	499	439	325	495.98	375	471	327	452	345
ENSG00000048544.6|MRPS10	1014	771	725	839	706	631	816	586	978	697	864	733
ENSG00000048649.13|RSF1	2507.79	1994.99	2006.28	2167.21	2333.16	2009.87	2307.42	1785.91	2181.34	1766.74	1999.52	1719
ENSG00000048707.15|VPS13D	892	690	716	764	857	706	751	654	679	610	745	580
ENSG00000048740.18|CELF2	868	854	815	1006	834	892	934	854	2707	2311	2746	2362
ENSG00000048828.17|FAM120A	3675.14	3160.34	3001.67	3541.28	3104.76	2870.18	3419.62	2379.43	3141.21	3125.76	3425.96	3053.57
ENSG00000048991.16|R3HDM1	1601	1362	1282	1481	1305	1231	1443	1079	1826	1527	1761	1376
ENSG00000049089.15|COL9A2	180	166	137	233	115	118	112	104	111	91	128	150
ENSG00000049130.15|KITLG	324	256	245	303	260	272	316	256	406	362	418	343
ENSG00000049167.14|ERCC8	265	205.69	160	211	181	162	202.34	126	195.05	154.72	187.28	176
ENSG00000049192.15|ADAMTS6	98	70	68	93	111	88	77	74	75	59	66	48
ENSG00000049239.12|H6PD	823	866	803	908	747	670	761	619	547	514	648	506
ENSG00000049245.13|VAMP3	1189	1019	848	1044	936	810	990	878	1125	983	1073	891
